Medtr4g086200.1	-1
Medtr3g116020.1	-1
Medtr4g085700.1	-1
Medtr7g086740.1	0
Medtr5g010140.3	-1
Medtr4g053240.1	1
Medtr5g065880.1	1
Medtr6g071190.1	0
Medtr4g128840.2	-1
Medtr4g127320.1	0
Medtr1g101540.1	1
Medtr7g065120.1	1
Medtr1g087160.1	-1
Medtr2g028530.1	1
Medtr4g014840.1	1
Medtr3g098420.1	1
Medtr8g008660.2	1
Medtr7g011070.2	1
Medtr7g011070.3	-1
Medtr8g076240.1	1
Medtr2g081160.1	-1
Medtr1g021450.1	1
Medtr8g083100.1	1
Medtr7g037040.1	0
Medtr7g085840.1	-1
Medtr4g028310.1	1
Medtr2g045280.1	0
Medtr5g066530.1	0
AC233082_7.1	0
Medtr7g082180.1	0
Medtr7g087710.1	1
Medtr8g072340.1	1
Medtr1g089890.1	1
Medtr7g021570.2	1
Medtr2g039570.1	1
Medtr4g100810.1	1
Medtr4g031770.1	-1
Medtr7g080550.1	1
Medtr3g107530.1	1
Medtr4g100770.2	1
Medtr2g103410.1	1
Medtr4g021340.1	1
Medtr5g035030.1	1
Medtr5g080000.1	1
AC235677_32.1	1
Medtr4g092910.1	-1
Medtr8g106150.2	1
Medtr4g124920.1	1
Medtr4g053380.1	1
Medtr8g087430.1	1
Medtr2g039510.1	1
Medtr7g074360.1	-1
Medtr2g013170.1	1
Medtr6g023580.1	1
Medtr8g045970.1	-1
AC146721_1023.1	1
Medtr2g008240.1	1
Medtr2g086890.1	-1
Medtr7g092520.1	-1
Medtr1g009190.1	1
Medtr4g039430.6	1
Medtr1g031280.1	1
Medtr7g072070.1	1
Medtr5g053570.1	1
Medtr1g014090.1	1
Medtr7g077740.1	1
Medtr5g068740.1	1
Medtr8g038230.1	-1
Medtr8g009070.1	1
Medtr8g045950.1	-1
AC233685_93.1	1
Medtr8g079710.1	0
Medtr5g021530.1	1
Medtr5g021530.2	1
Medtr1g050640.1	1
Medtr4g068080.1	1
Medtr6g084320.1	1
Medtr1g108550.1	-1
Medtr4g039430.5	1
Medtr4g082820.1	1
Medtr3g108410.1	0
AC233674_1.1	1
Medtr7g024580.1	1
Medtr7g101210.1	-1
Medtr7g026890.1	1
Medtr1g075290.1	-1
Medtr8g075160.1	-1
Medtr5g008620.1	1
Medtr8g098680.1	1
AC202489_35.1	1
Medtr5g057670.1	1
Medtr6g006900.1	1
Medtr8g094310.1	1
Medtr7g050850.1	1
Medtr6g074630.1	0
Medtr5g013580.2	1
Medtr7g037530.1	-1
Medtr8g075140.1	1
Medtr6g036560.1	-1
Medtr4g092580.1	0
Medtr5g072760.1	1
Medtr1g095110.1	1
Medtr1g041820.1	0
Medtr4g087360.1	1
Medtr8g104970.1	-1
Medtr1g016140.1	0
Medtr4g062270.1	1
Medtr2g019240.1	1
Medtr4g023060.1	-1
Medtr5g082900.1	1
Medtr7g087660.1	1
Medtr5g064120.1	1
Medtr8g009260.2	-1
Medtr4g127380.1	1
Medtr4g032740.3	1
Medtr8g104630.1	1
Medtr3g034980.1	-1
Medtr7g016510.1	0
Medtr2g089220.1	0
Medtr5g043190.1	1
Medtr2g100550.1	-1
Medtr6g086290.2	-1
Medtr3g072590.1	1
Medtr7g089540.2	1
Medtr3g105330.1	1
Medtr3g069170.2	0
Medtr8g094720.1	1
Medtr4g065110.1	-1
Medtr4g014400.1	0
Medtr2g088700.1	1
Medtr7g076090.1	0
Medtr6g077370.1	-1
Medtr5g085970.1	1
Medtr5g057660.1	-1
Medtr8g107230.1	0
Medtr5g032520.1	1
Medtr3g106570.1	1
Medtr3g072520.1	-1
Medtr8g105980.1	1
Medtr1g104880.1	1
Medtr4g106490.1	-1
Medtr2g006250.1	-1
Medtr4g070670.1	1
Medtr7g079030.2	1
Medtr4g012330.1	-1
Medtr7g006230.1	-1
Medtr7g092890.3	1
Medtr8g039860.1	1
AC233660_20.1	1
Medtr2g101950.2	1
Medtr5g086360.1	1
Medtr3g072500.3	1
Medtr6g090500.1	1
Medtr2g036240.1	-1
Medtr5g098230.1	1
Medtr4g031380.1	-1
Medtr4g072800.1	-1
Medtr1g075480.2	1
Medtr6g052110.1	-1
Medtr1g080210.1	0
Medtr3g030050.1	1
Medtr4g093850.1	1
Medtr4g130900.2	1
Medtr4g120070.1	1
Medtr2g014490.1	1
Medtr2g008220.1	1
Medtr8g107330.2	1
Medtr7g109970.1	1
Medtr4g090140.1	1
Medtr6g082550.1	1
Medtr8g041870.1	-1
Medtr1g085130.2	1
Medtr2g038160.1	-1
Medtr3g082100.3	1
Medtr8g014880.1	-1
Medtr6g043740.1	1
Medtr4g010280.1	-1
Medtr8g041950.1	-1
Medtr1g024980.1	-1
Medtr1g015820.1	1
Medtr5g094730.1	-1
Medtr4g114310.1	1
Medtr7g022790.1	1
Medtr4g108270.1	-1
Medtr5g007400.4	1
Medtr1g116170.3	1
Medtr8g070490.1	1
Medtr3g096700.1	1
Medtr4g022530.1	1
Medtr7g011570.1	0
Medtr5g095680.1	0
Medtr4g121810.1	1
Medtr6g023830.1	1
Medtr4g070610.1	-1
Medtr4g032660.1	1
Medtr7g037560.1	1
Medtr8g102230.1	1
Medtr3g008370.1	-1
Medtr7g073250.1	1
Medtr5g036560.1	1
Medtr1g092740.1	-1
Medtr8g085610.2	1
Medtr7g073100.1	-1
Medtr7g024480.1	1
Medtr4g076570.1	1
Medtr5g070010.1	1
Medtr2g010180.1	1
Medtr6g013150.2	1
Medtr7g038180.1	-1
Medtr3g114810.1	1
Medtr6g036500.1	-1
Medtr7g109340.1	1
Medtr7g090390.1	0
Medtr2g080950.2	-1
Medtr2g080950.3	1
Medtr8g058250.1	1
Medtr4g129020.1	1
Medtr6g051770.1	-1
Medtr8g030510.1	1
Medtr8g058740.1	1
Medtr3g080090.1	-1
Medtr8g102560.1	-1
Medtr3g086980.1	1
Medtr5g088650.1	1
Medtr8g078360.1	-1
Medtr8g023230.1	-1
Medtr5g047430.1	-1
Medtr4g083630.1	1
Medtr5g087380.1	1
Medtr3g032370.1	-1
Medtr7g111280.1	1
Medtr4g123730.1	1
Medtr6g087660.1	-1
Medtr3g008580.1	-1
Medtr2g076720.1	-1
Medtr1g008140.1	1
Medtr8g085320.1	-1
Medtr6g087730.1	-1
Medtr4g087620.2	0
Medtr8g099910.1	1
Medtr3g104560.1	-1
Medtr3g020340.1	0
Medtr7g089400.1	1
Medtr2g083920.1	-1
Medtr3g083980.1	1
Medtr3g036210.1	0
Medtr4g057230.1	1
Medtr5g050630.1	1
Medtr6g044410.1	0
Medtr4g107730.2	0
Medtr6g087720.1	-1
Medtr8g009090.1	1
Medtr5g039690.1	1
Medtr4g115590.1	-1
Medtr7g089870.1	1
Medtr2g095820.1	-1
Medtr1g023720.1	-1
Medtr1g025550.1	1
Medtr8g020850.1	1
Medtr6g013240.1	-1
Medtr3g079750.1	1
Medtr5g079770.1	1
Medtr3g048220.1	-1
Medtr4g091780.1	-1
Medtr5g014110.1	1
Medtr4g064780.1	1
Medtr3g064200.1	1
Medtr2g095840.1	1
Medtr3g020660.1	1
Medtr1g023730.1	1
Medtr8g083150.1	1
Medtr8g097090.1	-1
Medtr5g042400.2	1
Medtr7g093000.1	1
Medtr3g116700.1	0
Medtr4g115620.1	1
Medtr5g080780.1	1
Medtr4g116180.1	1
Medtr7g078800.1	1
Medtr8g095870.1	1
Medtr4g014450.1	-1
Medtr1g044470.1	0
Medtr3g109190.1	-1
AC151525_21.1	-1
Medtr7g101140.1	0
Medtr5g033500.3	-1
Medtr5g090120.1	1
Medtr7g052440.1	0
Medtr2g049990.1	1
Medtr4g115630.1	1
Medtr4g118960.1	-1
Medtr6g089900.1	-1
Medtr5g010020.2	1
Medtr7g077380.1	1
Medtr7g116690.1	1
Medtr6g086600.2	-1
Medtr8g085700.1	1
Medtr7g069710.1	1
Medtr4g031820.3	1
AC235009_48.1	-1
Medtr1g116180.1	1
Medtr5g081720.1	-1
Medtr3g069960.1	1
Medtr4g054980.1	1
Medtr2g020500.1	-1
Medtr7g050350.1	1
Medtr4g012680.1	0
Medtr4g121890.1	1
Medtr4g079440.1	-1
Medtr4g031490.1	-1
Medtr7g104220.1	1
Medtr7g089520.1	1
Medtr5g064060.1	0
Medtr2g021430.1	-1
Medtr2g094600.1	1
AC233100_30.1	1
Medtr8g073250.1	1
Medtr7g112760.3	1
Medtr8g035910.1	0
Medtr7g076260.1	-1
Medtr5g015850.1	-1
Medtr8g036880.1	1
Medtr3g050170.1	-1
Medtr3g092930.1	1
Medtr8g067300.1	-1
Medtr3g060970.1	-1
Medtr2g017450.1	-1
Medtr3g061140.1	1
Medtr5g005710.1	1
Medtr1g016300.1	1
Medtr1g108820.1	1
Medtr3g079310.1	-1
Medtr4g019360.1	1
Medtr4g068110.1	1
Medtr7g090940.1	1
Medtr8g068810.1	1
Medtr3g085710.1	-1
Medtr7g005620.1	1
Medtr8g085980.1	1
Medtr3g092950.1	1
Medtr5g055210.2	1
Medtr1g095850.1	0
Medtr1g075460.1	1
Medtr5g022010.1	-1
Medtr2g007310.1	-1
Medtr5g044910.1	1
Medtr5g080360.1	1
Medtr3g069190.1	1
Medtr2g009390.1	1
Medtr3g072000.1	1
Medtr2g102670.2	1
Medtr5g026580.1	1
Medtr8g073580.1	1
Medtr5g088500.1	-1
Medtr3g114540.1	1
Medtr5g005530.1	0
Medtr6g052190.1	-1
Medtr3g029620.1	0
Medtr7g102590.1	1
Medtr4g114560.1	-1
Medtr3g092070.2	1
Medtr6g078290.1	-1
Medtr4g080730.1	0
Medtr5g091220.1	1
Medtr2g018010.1	1
Medtr2g099920.1	1
Medtr4g070580.1	-1
Medtr7g108290.1	0
Medtr2g049200.1	1
Medtr8g102790.1	-1
Medtr5g092350.1	-1
Medtr4g091410.1	-1
Medtr7g067340.1	1
Medtr8g101570.1	1
Medtr3g076630.1	1
AC233109_44.1	1
Medtr4g084060.1	1
Medtr5g088600.1	-1
Medtr5g097670.1	-1
Medtr5g071190.1	1
Medtr5g025280.1	1
Medtr8g073840.1	-1
Medtr8g058520.1	1
Medtr3g104810.1	1
Medtr4g080090.2	1
Medtr5g027840.1	1
Medtr7g065720.1	1
Medtr4g006250.1	-1
Medtr1g071530.1	1
Medtr2g035940.1	-1
Medtr8g014810.1	0
Medtr8g088850.1	-1
AC233685_7.1	0
Medtr8g085570.2	0
Medtr1g017970.1	-1
Medtr5g091130.1	1
Medtr5g012650.1	0
Medtr7g113420.1	1
Medtr3g049990.1	1
Medtr3g113940.1	1
Medtr2g039840.1	1
Medtr3g091370.1	0
Medtr5g069990.1	1
Medtr8g013700.1	-1
Medtr4g065670.3	0
Medtr7g113830.1	-1
Medtr5g091910.2	1
AC235674_19.1	1
Medtr2g008970.1	1
Medtr4g077500.1	1
Medtr8g093880.2	1
Medtr2g083240.1	0
Medtr7g076470.1	-1
Medtr8g093880.1	1
Medtr7g093950.1	1
Medtr3g118200.1	1
Medtr4g125240.1	1
Medtr3g033000.1	1
Medtr4g065610.1	1
Medtr4g113650.1	1
Medtr6g012080.1	1
Medtr5g006340.3	1
Medtr3g083580.1	-1
Medtr1g021310.1	-1
Medtr5g018750.1	1
Medtr1g079850.1	1
Medtr7g076490.1	0
Medtr5g075100.1	1
Medtr6g013160.1	-1
AC139744_3.1	-1
Medtr2g093100.1	1
Medtr1g063940.1	1
Medtr6g090080.1	1
Medtr1g100110.1	1
Medtr3g011330.1	-1
Medtr8g023520.1	-1
Medtr1g086060.1	-1
Medtr5g084590.1	-1
Medtr8g036680.1	-1
Medtr4g064380.1	1
Medtr7g088990.2	1
Medtr3g099620.1	-1
Medtr3g071440.1	1
Medtr5g059400.1	0
Medtr8g091930.1	1
Medtr3g070120.1	1
Medtr8g052160.1	0
Medtr4g070340.2	1
Medtr8g068890.1	1
Medtr7g104550.1	1
Medtr8g069100.1	1
Medtr5g018070.1	0
Medtr4g069770.1	1
Medtr2g035430.1	1
Medtr2g028950.1	1
Medtr3g056410.1	-1
Medtr6g031190.1	1
Medtr2g092930.2	1
Medtr3g099600.1	1
Medtr7g079760.1	-1
Medtr2g034860.1	1
Medtr1g008990.3	1
Medtr1g008990.2	0
Medtr5g012720.1	-1
Medtr1g086520.1	-1
Medtr3g028200.1	-1
Medtr8g103680.1	1
Medtr4g076150.1	-1
Medtr7g109370.1	0
Medtr5g072810.1	0
Medtr7g080940.1	-1
Medtr7g065050.1	0
Medtr5g085170.1	1
Medtr7g109670.1	1
Medtr3g023480.1	1
Medtr5g061040.1	1
Medtr2g034840.1	-1
Medtr6g074670.1	-1
Medtr7g075700.1	-1
Medtr3g107590.1	1
Medtr1g086990.2	1
Medtr1g008980.1	1
Medtr5g037440.1	-1
Medtr1g084740.2	1
Medtr2g009780.1	1
Medtr1g098870.1	1
Medtr7g088520.1	1
Medtr5g018590.1	1
Medtr7g083610.1	1
Medtr2g015510.1	1
Medtr5g021010.1	-1
Medtr5g064540.1	1
Medtr8g078420.1	-1
Medtr3g050470.1	-1
Medtr4g007420.1	1
Medtr8g088740.4	0
Medtr1g018350.3	0
Medtr2g064660.2	1
Medtr4g043660.1	1
Medtr5g016870.1	1
Medtr8g026800.1	-1
Medtr3g009880.1	1
Medtr7g087650.1	1
Medtr1g042910.1	-1
Medtr3g023130.1	0
Medtr1g090520.1	-1
Medtr6g088590.1	1
Medtr4g039440.1	-1
Medtr2g021040.1	1
Medtr2g021040.2	0
Medtr5g093520.1	1
Medtr2g054330.1	-1
AC233653_1015.1	1
Medtr8g062990.1	-1
Medtr7g092740.1	1
Medtr2g076260.1	0
Medtr7g116920.1	1
Medtr6g008690.1	1
Medtr8g076800.1	0
Medtr2g087880.1	1
Medtr5g095790.1	0
Medtr2g027230.1	-1
Medtr7g070940.1	-1
Medtr3g065200.1	-1
Medtr3g072870.1	1
Medtr3g113090.1	-1
Medtr4g035480.1	1
Medtr7g076170.2	1
Medtr2g097870.2	1
Medtr3g055240.1	1
Medtr3g093000.1	1
Medtr5g026470.1	1
Medtr3g060670.2	1
Medtr7g077940.1	-1
Medtr2g059530.1	-1
Medtr8g079500.1	0
Medtr5g073430.1	-1
Medtr7g076170.1	1
Medtr3g110690.1	-1
Medtr5g007060.1	1
Medtr5g039000.1	1
Medtr7g110830.1	1
Medtr3g092090.1	1
Medtr7g099960.1	1
Medtr1g075880.1	1
Medtr7g090030.1	-1
Medtr1g115850.1	-1
Medtr3g092090.4	1
Medtr2g040000.1	1
Medtr7g081280.1	-1
Medtr8g085950.1	1
Medtr2g099940.1	1
Medtr8g014500.1	1
Medtr7g059870.1	1
Medtr3g082890.1	-1
Medtr3g010810.1	1
Medtr5g085650.1	0
AC145328_20.1	1
Medtr7g053100.1	1
Medtr8g038250.1	-1
Medtr5g029800.1	1
Medtr7g091050.1	1
Medtr3g021480.1	1
Medtr1g017830.1	1
Medtr6g005470.1	1
Medtr3g070330.2	1
Medtr6g071550.1	0
Medtr4g098820.1	1
Medtr7g080920.1	1
Medtr4g054930.1	-1
Medtr2g096160.1	1
Medtr8g021260.1	1
Medtr3g077810.1	0
Medtr1g083410.1	-1
Medtr4g124000.1	-1
Medtr8g078430.1	-1
Medtr4g022810.1	-1
Medtr7g109730.1	1
Medtr6g080990.1	1
Medtr4g077410.1	0
Medtr8g072790.1	-1
Medtr6g009650.1	0
Medtr8g067530.1	1
AC225518_24.3	1
Medtr7g077230.1	1
Medtr8g038080.1	-1
Medtr2g103740.1	-1
Medtr8g085210.1	1
Medtr8g094700.1	-1
Medtr3g096000.1	1
Medtr7g113850.1	1
Medtr8g014360.2	1
Medtr4g044110.1	0
Medtr5g054950.1	1
Medtr4g072430.1	-1
Medtr2g039940.1	1
Medtr5g069480.1	-1
Medtr5g092680.2	1
Medtr2g039940.2	1
Medtr3g082400.1	-1
Medtr3g087830.1	1
Medtr4g070650.1	-1
Medtr7g027680.1	1
Medtr5g024730.1	1
Medtr5g005270.1	0
Medtr5g075370.1	-1
Medtr3g085280.1	1
Medtr1g008580.1	-1
AC146550_1003.1	1
Medtr5g022780.1	-1
Medtr6g065690.1	-1
Medtr4g024370.1	-1
AC225458_41.1	1
Medtr4g081180.1	1
Medtr7g073430.1	-1
Medtr2g101460.1	1
Medtr3g008560.1	0
Medtr5g096530.1	1
Medtr2g018540.1	-1
Medtr5g030500.1	1
Medtr5g078330.1	1
Medtr5g075360.1	1
Medtr4g116660.1	1
Medtr8g020400.2	1
CU633465_13.1	1
Medtr8g107160.1	-1
CU633465_13.2	0
Medtr5g054300.1	0
Medtr2g096420.1	-1
Medtr3g025380.1	-1
Medtr4g107930.1	-1
Medtr6g055130.1	-1
Medtr8g013840.1	-1
Medtr1g061650.1	-1
Medtr3g118520.2	1
Medtr4g130880.1	1
Medtr8g076880.1	-1
AC233655_19.1	1
Medtr5g028370.1	1
Medtr7g102070.1	1
Medtr2g082770.3	1
Medtr5g034120.1	1
Medtr8g107170.1	0
Medtr5g034120.2	-1
Medtr4g055440.1	1
Medtr8g021930.1	-1
Medtr5g026080.1	-1
Medtr1g019500.1	1
Medtr7g104470.1	-1
Medtr7g072540.1	1
Medtr6g023070.1	1
Medtr4g107010.1	1
Medtr8g092520.1	-1
Medtr8g101990.1	1
Medtr5g091030.1	1
Medtr4g092790.1	1
Medtr4g064150.1	1
Medtr7g045900.1	-1
Medtr5g010950.2	1
Medtr8g023270.1	-1
Medtr7g116810.1	-1
Medtr8g061940.1	1
Medtr4g107070.1	1
Medtr5g076180.1	-1
Medtr7g113490.1	-1
Medtr4g024740.1	1
Medtr1g102430.1	1
Medtr7g115070.2	1
Medtr7g098430.1	1
Medtr8g075120.1	1
Medtr3g008990.1	-1
Medtr7g009230.1	0
Medtr8g023250.1	-1
Medtr7g038000.1	-1
Medtr8g088720.1	1
Medtr7g076690.1	1
Medtr2g063350.1	1
Medtr2g005250.1	0
Medtr1g102410.1	1
Medtr6g051970.1	-1
Medtr4g072770.1	1
Medtr7g010540.1	-1
Medtr6g059790.1	-1
Medtr5g022440.1	1
Medtr2g038220.1	0
Medtr2g036890.1	1
Medtr4g094130.1	1
Medtr8g038300.1	-1
Medtr8g045880.3	-1
Medtr4g124080.1	1
Medtr3g116510.2	1
Medtr3g107560.1	-1
Medtr7g022110.1	-1
Medtr5g024340.1	1
Medtr8g037810.1	1
Medtr2g045470.1	1
Medtr4g122690.1	-1
Medtr8g017140.1	-1
Medtr4g074930.2	1
Medtr4g077610.1	1
Medtr7g088690.1	0
Medtr5g013900.1	1
Medtr3g116070.1	-1
Medtr2g076140.1	0
Medtr5g037320.1	1
Medtr8g062280.1	-1
Medtr5g061290.1	-1
Medtr4g077630.1	-1
Medtr4g121730.1	-1
Medtr3g086390.1	1
Medtr8g020860.1	-1
Medtr5g005840.1	1
Medtr1g105390.1	1
Medtr4g108110.1	0
Medtr1g113880.1	-1
Medtr1g093700.1	-1
Medtr2g094040.1	-1
Medtr5g093800.1	-1
Medtr5g033430.1	0
Medtr7g068110.1	-1
Medtr3g104570.1	1
Medtr8g035700.1	1
Medtr7g071670.1	1
Medtr5g035060.1	1
Medtr3g091360.1	-1
Medtr3g055600.1	-1
Medtr2g034380.1	1
Medtr1g095510.1	1
Medtr8g073400.1	1
Medtr5g056640.1	1
Medtr8g088360.1	-1
Medtr6g051440.1	-1
Medtr1g101360.1	0
Medtr8g097170.1	1
Medtr8g106090.1	1
Medtr5g030310.1	-1
Medtr4g100610.1	-1
Medtr3g069830.1	-1
Medtr8g023090.1	-1
Medtr1g089810.1	1
Medtr2g083840.2	1
AC233662_6.1	1
Medtr4g044450.1	1
Medtr2g085340.1	1
Medtr5g014080.1	-1
Medtr4g132280.1	1
Medtr1g012240.1	0
Medtr3g090540.1	1
Medtr8g022190.1	0
Medtr2g034680.1	1
Medtr8g066070.1	-1
Medtr6g042460.1	-1
Medtr7g050780.1	-1
Medtr8g052080.1	1
Medtr2g086680.1	1
Medtr1g115840.1	1
Medtr2g060050.1	1
Medtr7g082150.1	1
Medtr4g039320.1	-1
Medtr1g093100.1	1
Medtr3g008600.1	-1
Medtr3g021460.1	-1
Medtr5g083370.1	-1
Medtr5g038460.3	1
Medtr5g079730.2	1
Medtr7g116630.2	1
Medtr8g077310.3	1
Medtr5g006990.1	1
Medtr8g044030.1	1
Medtr5g031160.1	-1
Medtr8g075380.1	-1
Medtr7g110600.1	1
Medtr4g116020.1	1
Medtr5g064640.1	1
Medtr1g087060.1	1
Medtr1g090540.1	1
Medtr4g107910.1	-1
Medtr5g017280.1	1
Medtr7g071000.1	0
Medtr1g013350.1	1
Medtr4g130190.2	1
Medtr3g104670.1	1
Medtr7g050990.1	-1
Medtr3g100960.2	1
Medtr7g014490.1	-1
Medtr8g011620.1	1
Medtr5g095650.1	1
Medtr4g019040.1	-1
Medtr5g008800.1	1
Medtr1g089850.1	-1
Medtr6g090110.1	0
Medtr2g020620.1	1
Medtr1g012540.1	1
Medtr4g070730.1	1
Medtr5g024240.1	1
Medtr2g006230.1	-1
Medtr2g039700.1	0
Medtr7g074240.1	1
Medtr5g009920.1	-1
Medtr1g006780.1	1
Medtr5g034340.1	1
Medtr7g080270.2	1
Medtr1g051070.1	1
Medtr3g095570.1	1
Medtr4g009690.1	1
Medtr5g044330.1	-1
Medtr6g090100.1	-1
Medtr7g113020.1	1
Medtr5g075400.1	-1
Medtr8g012470.1	-1
Medtr2g039760.1	1
Medtr3g073140.1	1
Medtr7g086350.1	0
Medtr3g105230.1	-1
Medtr4g009550.1	-1
Medtr4g128600.1	1
Medtr4g132760.1	1
Medtr7g078210.1	-1
Medtr5g014530.1	0
Medtr8g020840.1	0
Medtr2g049380.1	-1
Medtr7g045960.1	-1
Medtr5g027530.1	1
Medtr3g096820.1	0
Medtr7g038510.1	-1
Medtr2g013330.1	-1
Medtr8g086350.1	-1
AC235671_9.1	1
Medtr6g013080.1	-1
Medtr4g129370.1	1
Medtr2g045190.1	1
Medtr8g040280.1	-1
Medtr2g019260.3	1
Medtr4g079040.1	1
Medtr2g097230.2	1
Medtr2g097230.1	1
Medtr6g006970.1	1
Medtr4g115880.1	-1
Medtr5g098970.1	1
Medtr1g114260.1	-1
Medtr3g108740.1	0
Medtr7g117190.2	1
Medtr4g101100.1	-1
Medtr8g020650.1	1
Medtr4g005070.2	1
Medtr8g027140.1	1
Medtr5g033820.1	1
Medtr5g022400.1	1
Medtr2g037720.1	-1
Medtr7g070860.1	-1
Medtr2g064460.1	1
Medtr4g083900.1	-1
